dataset,recording,n_present,missing
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s035_2013/01_tcp_ar/aaaaaoek_s035_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s036_2013/01_tcp_ar/aaaaaoek_s036_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s036_2013/01_tcp_ar/aaaaaoek_s036_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s036_2013/01_tcp_ar/aaaaaoek_s036_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s036_2013/01_tcp_ar/aaaaaoek_s036_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s036_2013/01_tcp_ar/aaaaaoek_s036_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s037_2013/01_tcp_ar/aaaaaoek_s037_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s037_2013/01_tcp_ar/aaaaaoek_s037_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s037_2013/01_tcp_ar/aaaaaoek_s037_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s037_2013/01_tcp_ar/aaaaaoek_s037_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s037_2013/01_tcp_ar/aaaaaoek_s037_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s037_2013/01_tcp_ar/aaaaaoek_s037_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s037_2013/01_tcp_ar/aaaaaoek_s037_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s038_2014/01_tcp_ar/aaaaaoek_s038_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s038_2014/01_tcp_ar/aaaaaoek_s038_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s038_2014/01_tcp_ar/aaaaaoek_s038_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoek/s039_2016/01_tcp_ar/aaaaaoek_s039_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s001_2012/01_tcp_ar/aaaaaoiz_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s002_2013/01_tcp_ar/aaaaaoiz_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s002_2013/01_tcp_ar/aaaaaoiz_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s003_2013/01_tcp_ar/aaaaaoiz_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s004_2013/01_tcp_ar/aaaaaoiz_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s005_2013/01_tcp_ar/aaaaaoiz_s005_t011.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s006_2013/01_tcp_ar/aaaaaoiz_s006_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s007_2016/01_tcp_ar/aaaaaoiz_s007_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s007_2016/01_tcp_ar/aaaaaoiz_s007_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s008_2016/01_tcp_ar/aaaaaoiz_s008_t000.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s008_2016/01_tcp_ar/aaaaaoiz_s008_t001.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s008_2016/01_tcp_ar/aaaaaoiz_s008_t002.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s008_2016/01_tcp_ar/aaaaaoiz_s008_t003.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s008_2016/01_tcp_ar/aaaaaoiz_s008_t004.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s008_2016/01_tcp_ar/aaaaaoiz_s008_t005.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/dev/aaaaaoiz/s008_2016/01_tcp_ar/aaaaaoiz_s008_t006.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s001_2013/01_tcp_ar/aaaaaool_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s001_2013/01_tcp_ar/aaaaaool_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s002_2013/01_tcp_ar/aaaaaool_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s003_2013/01_tcp_ar/aaaaaool_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s004_2013/01_tcp_ar/aaaaaool_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s004_2013/01_tcp_ar/aaaaaool_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s004_2013/01_tcp_ar/aaaaaool_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t011.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t012.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t013.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t014.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t015.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t016.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t017.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t018.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t019.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t020.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t021.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t022.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t023.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t024.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t025.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t026.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s005_2013/01_tcp_ar/aaaaaool_s005_t027.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t011.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t012.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t013.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s007_2013/01_tcp_ar/aaaaaool_s007_t014.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s008_2013/01_tcp_ar/aaaaaool_s008_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s009_2013/01_tcp_ar/aaaaaool_s009_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s010_2013/01_tcp_ar/aaaaaool_s010_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaool/s011_2013/01_tcp_ar/aaaaaool_s011_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s001_2013/01_tcp_ar/aaaaaopm_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s002_2013/01_tcp_ar/aaaaaopm_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s002_2013/01_tcp_ar/aaaaaopm_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s002_2013/01_tcp_ar/aaaaaopm_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s003_2013/01_tcp_ar/aaaaaopm_s003_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s004_2013/01_tcp_ar/aaaaaopm_s004_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s005_2013/01_tcp_ar/aaaaaopm_s005_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s006_2013/01_tcp_ar/aaaaaopm_s006_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s008_2014/01_tcp_ar/aaaaaopm_s008_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s009_2014/01_tcp_ar/aaaaaopm_s009_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s009_2014/01_tcp_ar/aaaaaopm_s009_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s009_2014/01_tcp_ar/aaaaaopm_s009_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s009_2014/01_tcp_ar/aaaaaopm_s009_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s009_2014/01_tcp_ar/aaaaaopm_s009_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s009_2014/01_tcp_ar/aaaaaopm_s009_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaopm/s009_2014/01_tcp_ar/aaaaaopm_s009_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s001_2013/01_tcp_ar/aaaaaovm_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s001_2013/01_tcp_ar/aaaaaovm_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s002_2013/01_tcp_ar/aaaaaovm_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s002_2013/01_tcp_ar/aaaaaovm_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s002_2013/01_tcp_ar/aaaaaovm_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s002_2013/01_tcp_ar/aaaaaovm_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s002_2013/01_tcp_ar/aaaaaovm_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s002_2013/01_tcp_ar/aaaaaovm_s002_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t011.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t012.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t013.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t014.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t015.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t016.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s003_2013/01_tcp_ar/aaaaaovm_s003_t017.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s004_2013/01_tcp_ar/aaaaaovm_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s004_2013/01_tcp_ar/aaaaaovm_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s004_2013/01_tcp_ar/aaaaaovm_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s004_2013/01_tcp_ar/aaaaaovm_s004_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaovm/s004_2013/01_tcp_ar/aaaaaovm_s004_t004.edf,18,
